MAE,RMSE,R2,method,abl,subset,seed,z_dim,beta,like,misspec
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,4.0,0.001,laplace,
1.346714785144561,1.535310468826212,0.9950262405357096,MB-VIB,capacity_beta_like,,9,4.0,0.001,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,4.0,0.003,student_t,
2.211471294878075,2.525551210303479,0.9865412503678795,MB-VIB,capacity_beta_like,,9,4.0,0.003,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,4.0,0.003,laplace,
1.5952760977572928,1.8427747363980564,0.9928346591330269,MB-VIB,capacity_beta_like,,9,4.0,0.003,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,4.0,0.01,student_t,
1.2201665650369038,1.4628221661500012,0.995484816331745,MB-VIB,capacity_beta_like,,9,4.0,0.01,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,4.0,0.01,laplace,
2.8462939926904944,3.305549469910524,0.9769442274978135,MB-VIB,capacity_beta_like,,9,4.0,0.01,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,8.0,0.001,student_t,
1.8428493264783157,2.1537422338639134,0.9902123190329017,MB-VIB,capacity_beta_like,,9,8.0,0.001,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,8.0,0.001,laplace,
2.3004915909631505,2.6530918072347043,0.9851475905586684,MB-VIB,capacity_beta_like,,9,8.0,0.001,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,8.0,0.003,student_t,
1.3025115740753301,1.5481591619491872,0.9949426434788101,MB-VIB,capacity_beta_like,,9,8.0,0.003,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,8.0,0.003,laplace,
1.136989677124052,1.420462039867381,0.9957425297641378,MB-VIB,capacity_beta_like,,9,8.0,0.003,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,8.0,0.01,student_t,
1.8599584366412307,2.2277791387520227,0.989527831495429,MB-VIB,capacity_beta_like,,9,8.0,0.01,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,8.0,0.01,laplace,
1.922941932345367,2.169702294051057,0.9900667205760885,MB-VIB,capacity_beta_like,,9,8.0,0.01,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,16.0,0.001,student_t,
2.519074416478036,2.953961620249937,0.9815879539341126,MB-VIB,capacity_beta_like,,9,16.0,0.001,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,16.0,0.001,laplace,
1.5254221202681741,1.8362304070062538,0.9928854619625304,MB-VIB,capacity_beta_like,,9,16.0,0.001,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,16.0,0.003,student_t,
1.865661076533042,2.2105915021226488,0.9896887967297616,MB-VIB,capacity_beta_like,,9,16.0,0.003,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,16.0,0.003,laplace,
1.9378632159060964,2.275277349245827,0.9890765193732415,MB-VIB,capacity_beta_like,,9,16.0,0.003,laplace,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,16.0,0.01,student_t,
2.0440574636332616,2.45389093717433,0.9872941750012453,MB-VIB,capacity_beta_like,,9,16.0,0.01,student_t,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,16.0,0.01,laplace,
3.1585547825345754,3.5928784982974533,0.9727618618946503,MB-VIB,capacity_beta_like,,9,16.0,0.01,laplace,
0.5802030536633116,0.7217384039113808,0.9989008625999555,MB-GIB(misspec),mb_misspec,,9,,,,drop_one
3.3864776091228617,4.034423667080842,0.9656556452235846,MB-VIB(misspec),mb_misspec,,9,,,,drop_one
0.3266146250814981,0.41118672711420734,0.9996432446202228,MB-GIB(misspec),mb_misspec,,9,,,,add_nonmb
2.143737201384953,2.5042404334294046,0.9867674238232688,MB-VIB(misspec),mb_misspec,,9,,,,add_nonmb
